,t,TG,DG,MG,G,ME,T
161,80.5,0.10301503740667653,0.12558284293869415,0.10645955830514876,0.32445638634948015,1.271076825597432,43.99129208624552
162,81.0,0.10224951667743587,0.12464181182474701,0.10571700092843421,0.3269054955693825,1.2759980073897628,44.051966664957604
163,81.5,0.10149468069787443,0.12370981007266066,0.10497959193795012,0.32932974229151435,1.280863927823104,44.112601926968075
164,82.0,0.10075026509010346,0.12278685931152283,0.10424756607280745,0.3317291345255658,1.2856751020338353,44.17319796245285
165,82.5,0.10001601540472374,0.1218729768784572,0.10352114222239076,0.33410369049442784,1.2904320398065223,44.23375486870702
166,83.0,0.09929168476474068,0.12096817527612935,0.1028005211340518,0.3364534438250777,1.2951352560194662,44.29427273590648
167,83.5,0.09857703550780779,0.12007246282779188,0.1020858884825081,0.33877843818189174,1.2997852613384835,44.35475165897327
168,84.0,0.09787183758894016,0.11918584337509668,0.10137741353189243,0.3410787305040702,1.3043825689510924,44.4151917280833
169,84.5,0.09717587012036565,0.1183083169196186,0.1006752521814851,0.34335438577853017,1.3089276856181795,44.47559304053165
170,85.0,0.0964889184655372,0.11743987892331602,0.09997954367096204,0.34560548394018425,1.313421125085793,44.53595568174814
171,85.5,0.0958107771050968,0.11658052130851947,0.09929041561379823,0.34783211097258504,1.3178633924538712,44.596279746654794
172,86.0,0.09514124676571586,0.11573023181079253,0.09860798064191115,0.35003436578158,1.322254997439355,44.65656532068142
173,86.5,0.09448013621967025,0.11488899464948098,0.09793233996925625,0.352212354161592,1.3265964440727698,44.71681249400395
174,87.0,0.09382726108738852,0.11405679038263515,0.09726358245735629,0.3543661910726195,1.3308882355152065,44.77702135442526
175,87.5,0.09318244365832644,0.1132335960152394,0.09660178519685317,0.3564960001295805,1.3351308737976875,44.83719198737516
176,88.0,0.09254551300808277,0.1124193852024249,0.09594701455571414,0.3586019122337777,1.3393248580151864,44.897324478283466
177,88.5,0.09191630419272888,0.11161412819046516,0.09529932574265425,0.3606840668741512,1.3434706872982274,44.957418907833905
178,89.0,0.0912946586746257,0.11081779209283563,0.09465876434040686,0.3627426098921313,1.3475688574500433,45.01747535671019
179,89.5,0.09068042353002895,0.11003034084239466,0.09402536583804448,0.3647776947895314,1.351619863887078,45.07749390084995
180,90.0,0.09007345213943786,0.10925173554567556,0.09339915761658403,0.36678947969830206,1.35562419687375,45.13747461856385
181,90.5,0.08947360254350482,0.10848193420915779,0.09278015697473578,0.3687781312726011,1.359582348976433,45.19741757867035
182,91.0,0.0888807392693644,0.10772089237699899,0.09216837507560778,0.3707438182780283,1.3634948043622999,45.25732285710706
183,91.5,0.0882947311267357,0.10696856275030396,0.09156381390916615,0.3726867172137937,1.3673620492100176,45.317190520319414
184,92.0,0.08771545217797795,0.10622489556207224,0.09096646876982788,0.37460700849012146,1.3711845655720925,45.37702063475282
185,92.5,0.08714278072944401,0.10548983848118901,0.09037632721140254,0.37650487857796394,1.374962835637886,45.43681325973354
186,93.0,0.08657660024599662,0.10476333698966468,0.08979337145630473,0.3783805163080335,1.3786973358263748,45.496568456960894
187,93.5,0.08601679834153483,0.10404533431409291,0.08921757728229354,0.3802341150620782,1.3823885410649148,45.55628628338809
188,94.0,0.08546326637013558,0.10333577145120586,0.08864891396448314,0.3820658732141749,1.386036926022697,45.61596678884919
189,94.5,0.08491590030488314,0.10263458752125777,0.08808734663686708,0.3838759905369915,1.3896429594059665,45.67561002555131
190,95.0,0.08437459951867497,0.1019417196495686,0.08753283465037552,0.3856646711813804,1.393207109494461,45.7352160385824
191,95.5,0.0838392673979171,0.10125710323671146,0.086985333425389,0.38743212093998197,1.3967298399074353,45.79478487303043
192,96.0,0.08330981066520067,0.10058067196053619,0.08644479377712357,0.3891785485971391,1.4002116123062005,45.85431656923726
193,96.5,0.08278613875988705,0.09991235774423661,0.08591116130349025,0.3909041671923856,1.403652888928374,45.913811158052546
194,97.0,0.08226816516313298,0.09925209117105872,0.08538437966466672,0.39260918900114106,1.4070541245038155,45.97326867507204
195,97.5,0.08175580600256604,0.09859980135772237,0.08486438834879585,0.3942938292909152,1.41041577292806,46.03268914877236
196,98.0,0.08124898017531164,0.09795541607759338,0.08435112349434713,0.39595830525274733,1.41373828582453,46.09207260288401
197,98.5,0.08074760944729945,0.09731886190205805,0.0838445186563759,0.3976028349942661,1.4170221111976085,46.15141905876443
198,99.0,0.08025161830650306,0.09669006430388735,0.08334450504187277,0.3992276373477363,1.420267693430842,46.21072853539804
199,99.5,0.07976093359913163,0.0960689477052671,0.08285101125626967,0.4008329324393311,1.4234754745358,46.270001047023136
200,100.0,0.07927548419454206,0.09545543550587171,0.08236396307804528,0.40241894222154045,1.426645895326584,46.329236600758875
201,100.5,0.07879520197744318,0.09484945038614993,0.08188328612098507,0.40398588651542133,1.4297793891743844,46.388435208470504
202,101.0,0.07832001994224617,0.0942509140813772,0.08140890208657739,0.40553398888979875,1.4328763919239285,46.44759686778497
203,101.5,0.07784987365418927,0.09365974769480848,0.08094073247875787,0.4070634711722439,1.4359373331690561,46.50672157870229
204,102.0,0.0773847008764703,0.09307587178721045,0.08047869820574594,0.4085745541305728,1.438962637590421,46.56580934122245
205,102.5,0.07692444019613745,0.09249920622167596,0.08002271684322348,0.41006746173896264,1.441952732125011,46.62486014110714
206,103.0,0.07646903305380519,0.09192967056488373,0.07957270773720825,0.4115424136441024,1.4449080339716074,46.683873973610275
207,103.5,0.07601842151936168,0.09136718386858894,0.07912858718014351,0.4129996324319054,1.4478289625245921,46.74285081974744
208,104.0,0.07557254988319123,0.09081166495539061,0.07869027254471166,0.41443933761670604,1.450715929894932,46.801790665280336
209,104.5,0.0751313635137868,0.09026303237010097,0.07825767990209935,0.4158617492140124,1.4535693468163369,46.86069348885151
210,105.0,0.07469480919278085,0.08972120448084797,0.07783072516624345,0.41726708616012725,1.4563896202937165,46.91955926673045
211,105.5,0.07426283502499262,0.08918609954973004,0.07740932419456734,0.41865556623070954,1.4591771536309932,46.97838797281361
212,106.0,0.07383539035325343,0.08865763579924814,0.07699339288273532,0.4200274059647627,1.4619323464590066,47.03717957862437
213,106.5,0.07341242549006011,0.08813573144129194,0.07658284678152043,0.4213828212871271,1.464655595865714,47.09593405094003
214,107.0,0.07299389203051063,0.08762030477951013,0.07617760216537302,0.4227220260246058,1.4673472941840733,47.15465135653788
215,107.5,0.07257974257778037,0.08711127425770984,0.07577757559298803,0.4240452325715213,1.4700078301582495,47.213331459822165
216,108.0,0.07216993067556755,0.08660855851091469,0.07538268398038232,0.42535265183313503,1.472637588971084,47.27197432282407
217,108.5,0.07176441074448163,0.08611207641319314,0.07499284466885872,0.4266444931734661,1.4752369522713085,47.330579905201745
218,109.0,0.07136313802222,0.08562174712241127,0.07460797548805607,0.42792096436731225,1.4778062982004598,47.38914816424027
219,109.5,0.07096606833231348,0.08513749009494764,0.07422799434504994,0.4291822722276885,1.4803460024681128,47.447679052478634
220,110.0,0.07057315891347818,0.08465922523336748,0.07385282166513708,0.43042861918801684,1.4828564331276919,47.50617252957498
221,110.5,0.07018436744685504,0.08418687288959861,0.0734823779220598,0.43166020674148614,1.4853379559581763,47.564628550441356
222,111.0,0.06979965203119891,0.08372035386430479,0.07311658374031621,0.43287723536417966,1.487790934437476,47.62304706524369
223,111.5,0.06941897149316235,0.08325958945575596,0.07275536092241239,0.43407990312866884,1.490215727686587,47.68142802414793
224,112.0,0.06904228582760838,0.082804501577226,0.07239863384494367,0.43526840375022147,1.4926126875177776,47.73977138443915
225,112.5,0.06866955479171884,0.08235501269737526,0.0720463255927962,0.43644293191810923,1.4949821666372953,47.7980770915372
226,113.0,0.06830073955700254,0.08191104595924328,0.07169836284767807,0.43760367663607563,1.4973245085628264,47.856345102727175
227,113.5,0.06793580098745525,0.08147252514162844,0.07135467099973059,0.43875082787118524,1.4996400577546454,47.9145753634289
228,114.0,0.06757470094516706,0.08103937471299977,0.07101517809774077,0.4398845712440919,1.5019291516407571,47.97276782618137
229,114.5,0.0672174017360217,0.08061151988392183,0.07067981330690348,0.44100509007315253,1.5041921237171865,48.030922443523565
230,115.0,0.06686386592369452,0.08018888660876233,0.07034850644490451,0.44211256602263815,1.506429304566486,48.089039165621436
231,115.5,0.06651405662092043,0.0797714016119473,0.07002118895171708,0.4432071778154147,1.5086410199616258,48.14711794501397
232,116.0,0.06616793759745104,0.07935899244649415,0.06969779429933701,0.4442891006567173,1.5108275900153203,48.20515873898624
233,116.5,0.06582547262995107,0.07895158749232525,0.06937825605042545,0.4453585088272977,1.5129893330750694,48.26316150007726
234,117.0,0.0654866259552937,0.07854911595216901,0.06906250933958184,0.44641557375295493,1.5151265628901978,48.321126183199056
235,117.5,0.06515136252778556,0.07815150791285402,0.06875049174260224,0.44746046281675766,1.5172395868483317,48.37905275038282
236,118.0,0.06481964723844859,0.07775869435531028,0.06844214083556663,0.44849334257067397,1.5193287107384656,48.43694115891364
237,118.5,0.06449144536126258,0.07737060713119694,0.0681373956776313,0.44951437682990864,1.5213942359761856,48.49479136844966
238,119.0,0.06416672280883269,0.07698717901002068,0.06783619768082798,0.4505237255003181,1.5234364578726312,48.55260334576817
239,119.5,0.06384544552309117,0.0766083437016927,0.06753848863878119,0.4515215471364344,1.5254556693885584,48.61037705527341
240,120.0,0.0635275797613132,0.07623403583242488,0.06724421170428337,0.45250799770197797,1.5274521593469257,48.66811246374268
241,120.5,0.0632130920774519,0.07586419095607383,0.06695331134879716,0.45348323061767654,1.529426212506698,48.72580954032632
242,121.0,0.06290194944071015,0.07549874557170869,0.06666573378084979,0.4544473962067308,1.531378108753601,48.78346825892076
243,121.5,0.06259411894088864,0.07513763713579304,0.06638142595093673,0.45540064297238103,1.5333081249548097,48.84108859342247
244,122.0,0.06228956805485159,0.07478080405110257,0.06610033648065744,0.4563431164133878,1.5352165332525811,48.89867052247398
245,122.5,0.06198826436124141,0.07442818567700842,0.06582241467257637,0.45727496028917325,1.537103602889681,48.95621402471783
246,123.0,0.061690175933142063,0.07407972231985314,0.06554761189375029,0.45819631485325396,1.5389695976671156,49.013719085915724
247,123.5,0.06139527079297216,0.07373535525427255,0.06527587963525264,0.4591073193175021,1.5408147794772842,49.07118568945631
248,124.0,0.06110351731340305,0.07339502667642075,0.06500717094777218,0.46000811006240344,1.5426394057591755,49.128613823474325
249,124.5,0.06081488419838364,0.07305867972601637,0.06474144036338574,0.46089882071221366,1.5444437295894289,49.18600348085063
250,125.0,0.06052934021965961,0.07272625849084081,0.06447864292096725,0.46177958336853175,1.5462280014383705,49.24335465446607
251,125.5,0.060246854472644315,0.0723977079744017,0.06421873509911936,0.46265052745383406,1.5479924675341425,49.30066734194758
252,126.0,0.059967396119601515,0.07207297410220809,0.0639616738439414,0.46351178093424844,1.5497373715928362,49.35794154092213
253,126.5,0.05969093476089883,0.07175200369161475,0.06370741794942354,0.4643634685980623,1.5514629523846488,49.415177256135806
254,127.0,0.05941744017242505,0.07143474448683164,0.06345592703882186,0.4652057133019209,1.553169445470238,49.47237449470777
255,127.5,0.05914688207345166,0.07112114513030532,0.0632071606571591,0.4660386371390834,1.5548570848618737,49.529533261384124
256,128.0,0.05887923050056038,0.07081115509746566,0.06296107970038682,0.4668623597015866,1.5565261006029991,49.58665356565706
257,128.5,0.0586144557949121,0.07050472471488023,0.0627176463417193,0.4676769981484879,1.5581767188437823,49.64373542176489
258,129.0,0.05835252847820683,0.07020180517031141,0.062476823518305157,0.46848266783317616,1.5598091627064499,49.70077884631896
259,129.5,0.058093419143271256,0.06990234849085436,0.062238574473913566,0.46927948289196036,1.5614236531145622,49.75778385593063
260,130.0,0.05783709880194172,0.06960630750159762,0.06200286413105102,0.4700675545654092,1.563020406459927,49.81475047433041
261,130.5,0.057583538313345534,0.06931363586163766,0.06176965675107075,0.47084699407394565,1.5645996385856156,49.87167872050269
262,131.0,0.0573327089666429,0.06902428796267407,0.061538918295402346,0.4716179097752803,1.5661615608793191,49.92856862055104
263,131.5,0.05708458224256148,0.0687382189777453,0.06131061541371553,0.4723804083659773,1.5677063819031078,49.98542020295206
264,132.0,0.05683912949641301,0.0684553848429282,0.061084714104790744,0.47313459655586765,1.5692343097201122,50.04223349143625
265,132.5,0.05659632273278524,0.06817574215719903,0.06086118294569595,0.47388057716431936,1.5707455465415487,50.09900852159938
266,133.0,0.05635613393317736,0.06789924829683058,0.060639990213409455,0.4746184525565822,1.5722402933933959,50.15574532666415
267,133.5,0.05611853497907005,0.0676258613365356,0.06042110354119089,0.475348325143203,1.5737187508485264,50.212443935107174
268,134.0,0.0558834984018065,0.06735553994857126,0.06020449312905671,0.47607029352056507,1.57518111376838,50.26910438727031
269,134.5,0.055650996728881796,0.06708824352881584,0.05999012887142685,0.47678445587087503,1.5766275758842947,50.325726721122365
270,135.0,0.05542100250873317,0.06682393212124847,0.05977798045077038,0.4774909099192475,1.5780583297805317,50.38231097225909
271,135.5,0.05519348862966979,0.06656256634975623,0.059568018730534064,0.47818975129003943,1.5794735646809428,50.43885718102236
272,136.0,0.054968428208537645,0.0663041074528192,0.059360215234353086,0.4788810741042896,1.5808734672343943,50.49536539012706
273,136.5,0.054745794298236616,0.06604851728628895,0.059154540813906774,0.47956497260156716,1.582258223718804,50.55183563754203
274,137.0,0.05452556030340522,0.06579575822298231,0.05895096752220259,0.4802415389514094,1.5836280171216157,50.60826796598216
275,137.5,0.054307699870271404,0.06554579319557556,0.05874946808729814,0.48091086384685444,1.584983027910735,50.664662420535414
276,138.0,0.05409218688466874,0.06529858569886958,0.05855001588267845,0.48157303653378275,1.5863234340655747,50.721019048662804
277,138.5,0.05387899518984006,0.0650540997994143,0.05835258359992573,0.4822281464108194,1.587649413231724,50.77733789307924
278,139.0,0.05366809898527373,0.06481230003408953,0.05815714510938505,0.4828762808712512,1.5889611398666132,50.83361900124574
279,139.5,0.05345947244439449,0.06457315146810132,0.05796367363742533,0.48351752745007837,1.590258788093187,50.8898624158772
280,140.0,0.05325309019489768,0.06433661959405548,0.05777214404673733,0.484151971164309,1.5915425281804572,50.946068186807686
281,140.5,0.053048926932799084,0.06410267042625549,0.057582530961196345,0.4847796966797486,1.5928125293878939,51.00223636149822
282,141.0,0.05284695743890432,0.06387127044586448,0.05739480883984418,0.4854007882753865,1.5940689599517124,51.05836698503675
283,141.5,0.05264715703395417,0.0636423865340525,0.05720895418669969,0.4860153272452931,1.5953119836433314,51.11446011200344
284,142.0,0.05244950075658345,0.06341598612204849,0.057024941487174026,0.4866233966341935,1.5965417659989773,51.17051578511321
285,142.5,0.052253964197054005,0.06319203697106922,0.056842747348701705,0.48722507648317454,1.5977584681179966,51.226534056573165
286,143.0,0.052060522944723436,0.06297050732312677,0.05666234771759482,0.48782044701455446,1.59896225080198,51.282514973844314
287,143.5,0.05186915295168721,0.06275136580041277,0.05648371970776043,0.4884095865401391,1.6001532718363511,51.33845858913378
288,144.0,0.05167983026363564,0.06253458147380488,0.05630684021898582,0.4889925730435732,1.6013316880424964,51.39436495227561
289,144.5,0.05149253111656872,0.06232012381008783,0.05613168642849029,0.4895694836448527,1.6024976546016267,51.450234113103875
290,145.0,0.05130723210418036,0.06210796265179215,0.05595823664408205,0.490140393599945,1.6036513237397914,51.50606612619874
291,145.5,0.051123909752611676,0.06189806829687931,0.05578646808282217,0.4907053788676864,1.6047928480655829,51.56186103902121
292,146.0,0.05094254087555254,0.06169041136676833,0.05561635873759916,0.49126451402007953,1.6059223779022052,51.61761890140534
293,146.5,0.05076310272542437,0.06148496282628692,0.05544788816087248,0.4918178712874158,1.6070400600102792,51.67333977030436
294,147.0,0.05058557249062856,0.0612816941046889,0.055281034775193326,0.49236552362948877,1.6081460415435418,51.72902369555232
295,147.5,0.05040992764219816,0.061080576957590796,0.05511577773678559,0.492907542663425,1.609240467421437,51.784670729356336
296,148.0,0.05023614584669248,0.060881583502361,0.0549520964573045,0.49344399919364157,1.6103234809978946,51.84028092392352
297,148.5,0.05006420512263254,0.0606846861975605,0.054789971445899935,0.4939749622339066,1.61139522279108,51.89585433620709
298,149.0,0.049894083517660635,0.06048985792264628,0.05462938252860092,0.4945005010310917,1.6124558330731231,51.95139101841414
299,149.5,0.04972575943368568,0.06029707187211846,0.054470310643605066,0.4950206830505903,1.6135054493110994,52.00689102749791
300,150.0,0.04955921130858055,0.06010630163996741,0.05431273606198434,0.49553557598946724,1.6145442087323376,52.06235441566549
301,150.5,0.049394417934800317,0.05991752111566162,0.05415664017470041,0.4960452457748372,1.6155722457895738,52.117781239870105
302,151.0,0.049231358145818645,0.0597307045721547,0.054002003715742215,0.496549758566284,1.616589694702491,52.17317155231886
303,151.5,0.049070011275867825,0.05954582654850534,0.053848809373152645,0.49704917780247376,1.6175966857022317,52.22852541471108
304,152.0,0.04891035668990891,0.059362862015572816,0.05369703907865852,0.49754356721585935,1.6185933488204676,52.283842883999974
305,152.5,0.04875237394924755,0.059181786274869724,0.05354667496729639,0.49803298980858596,1.6195798126352199,52.33912401713875
306,153.0,0.04859604281242008,0.059002574950158954,0.05339769938192719,0.4985175078554934,1.620556204280493,52.39436887108063
307,153.5,0.04844134337797787,0.058825203965038556,0.05325009570251988,0.49899718195446335,1.621522648233468,52.44957750752492
308,154.0,0.0482882557878508,0.05864964962778757,0.05310384659207676,0.4994720729922845,1.6224792687887943,52.50474998342484
309,154.5,0.048136760525347266,0.058475888520561535,0.052958935767474104,0.49994224018661676,1.6234261876153597,52.559886360479695
310,155.0,0.047986838260975405,0.058303897573296494,0.05281534706840022,0.5004077420973275,1.6243635250020794,52.614986700388805
311,155.5,0.047838469717554705,0.05813365406339875,0.05267306365048761,0.5008686375685586,1.6252914010700497,52.670051060105386
312,156.0,0.0476916360956167,0.05796513549350367,0.052532070561840026,0.5013249828490393,1.6262099321643013,52.725079506074856
313,156.5,0.04754631863679121,0.057798319763974246,0.052392352066945376,0.5017768345322888,1.6271192344947314,52.780072099996524
314,157.0,0.04740249871008294,0.0576331850776615,0.05225389218826304,0.5022242490239922,1.628019423526164,52.83502890119665
315,157.5,0.047260158085185425,0.057469709868840195,0.0521166763958363,0.5026672806501378,1.628910611610926,52.88994997612066
316,158.0,0.04711927864571062,0.057307872928137604,0.05198068981325885,0.5031059836128926,1.629792910393333,52.944835388840914
317,158.5,0.04697984239966589,0.057147653350813205,0.0518459172919131,0.5035404119576075,1.6306664308074619,52.99968520105672
318,159.0,0.04684183161691252,0.05698903047883383,0.05171234428488938,0.5039706186193639,1.6315312819067045,53.054499476840455
319,159.5,0.046705228756438524,0.05683198393802876,0.05157995638652166,0.5043966559190106,1.6323875714681044,53.109278280264476
320,160.0,0.04657001646666759,0.056676493629114165,0.05144873933904234,0.5048185755651755,1.6332354060027257,53.16402167540115
