,t,Q,T
3542,0.0,4.0,33.0
3543,1.0,4.0,33.0
3544,2.0,4.0,34.0
3545,3.0,4.0,33.0
3546,4.0,4.0,34.0
3547,5.0,4.0,33.0
3548,6.0,4.0,34.0
3549,7.0,4.0,34.0
3550,8.0,4.0,33.0
3551,9.0,4.0,34.0
3552,10.0,4.0,34.0
3553,11.0,4.0,33.0
3554,12.0,4.0,33.0
3555,13.0,4.0,34.0
3556,14.0,4.0,34.0
3557,15.0,4.0,33.0
3558,16.0,4.0,34.0
3559,17.0,4.0,34.0
3560,18.0,4.0,34.0
3561,19.0,4.0,34.0
3562,20.0,4.0,34.0
3563,21.0,4.0,34.0
3564,22.0,4.0,34.0
3565,23.0,4.0,34.0
3566,24.0,4.0,34.0
3567,25.0,4.0,34.0
3568,26.0,4.0,35.0
3569,27.0,4.0,34.0
3570,28.0,4.0,35.0
3571,29.0,4.0,35.0
3572,30.0,4.0,34.0
3573,31.0,4.0,34.0
3574,32.0,4.0,34.0
3575,33.0,4.0,34.0
3576,34.0,4.0,35.0
3577,35.0,4.0,35.0
3578,36.0,4.0,35.0
3579,37.0,4.0,35.0
3580,38.0,4.0,35.0
3581,39.0,4.0,35.0
3582,40.0,4.0,35.0
3583,41.0,4.0,35.0
3584,42.0,4.0,35.0
3585,43.0,4.0,35.0
3586,44.0,4.0,35.0
3587,45.0,4.0,35.0
3588,46.0,4.0,35.0
3589,47.0,4.0,35.0
3590,48.0,4.0,35.0
3591,49.0,4.0,35.0
3592,50.0,4.0,35.0
3593,51.0,4.0,36.0
3594,52.0,4.0,36.0
3595,53.0,4.0,36.0
3596,54.0,4.0,36.0
3597,55.0,4.0,36.0
3598,56.0,4.0,36.0
3599,57.0,4.0,36.0
3600,58.0,4.0,36.0
3601,59.0,4.0,36.0
3602,60.0,4.0,36.0
3603,61.0,4.0,36.0
3604,62.0,4.0,36.0
3605,63.0,4.0,37.0
3606,64.0,4.0,36.0
3607,65.0,4.0,36.0
3608,66.0,4.0,36.0
3609,67.0,4.0,37.0
3610,68.0,4.0,37.0
3611,69.0,4.0,37.0
3612,70.0,4.0,37.0
3613,71.0,4.0,37.0
3614,72.0,4.0,37.0
3615,73.0,4.0,37.0
3616,74.0,4.0,37.0
3617,75.0,4.0,37.0
3618,76.0,4.0,37.0
3619,77.0,4.0,38.0
3620,78.0,4.0,37.0
3621,79.0,4.0,37.0
3622,80.0,4.0,37.0
3623,81.0,4.0,37.0
3624,82.0,4.0,38.0
3625,83.0,4.0,38.0
3626,84.0,4.0,37.0
3627,85.0,4.0,38.0
3628,86.0,4.0,38.0
3629,87.0,4.0,38.0
3630,88.0,4.0,38.0
3631,89.0,4.0,38.0
3632,90.0,4.0,38.0
3633,91.0,4.0,38.0
3634,92.0,4.0,38.0
3635,93.0,4.0,38.0
3636,94.0,4.0,38.0
3637,95.0,4.0,38.0
3638,96.0,4.0,38.0
3639,97.0,4.0,39.0
3640,98.0,4.0,39.0
3641,99.0,4.0,39.0
3642,100.0,4.0,39.0
3643,101.0,4.0,38.0
3644,102.0,4.0,39.0
3645,103.0,4.0,39.0
3646,104.0,4.0,39.0
3647,105.0,4.0,39.0
3648,106.0,4.0,39.0
3649,107.0,4.0,39.0
3650,108.0,4.0,39.0
3651,109.0,4.0,39.0
3652,110.0,4.0,39.0
3653,111.0,4.0,39.0
3654,112.0,4.0,40.0
3655,113.0,4.0,40.0
3656,114.0,4.0,40.0
3657,115.0,4.0,40.0
3658,116.0,4.0,39.0
3659,117.0,4.0,39.0
3660,118.0,4.0,40.0
3661,119.0,4.0,40.0
3662,120.0,4.0,40.0
3663,121.0,4.0,40.0
3664,122.0,4.0,40.0
3665,123.0,4.0,40.0
3666,124.0,4.0,40.0
3667,125.0,4.0,41.0
3668,126.0,4.0,40.0
3669,127.0,4.0,41.0
3670,128.0,4.0,40.0
3671,129.0,4.0,40.0
3672,130.0,4.0,41.0
3673,131.0,4.0,40.0
3674,132.0,4.0,41.0
3675,133.0,4.0,41.0
3676,134.0,4.0,41.0
3677,135.0,4.0,41.0
3678,136.0,4.0,41.0
3679,137.0,4.0,41.0
3680,138.0,4.0,41.0
3681,139.0,4.0,41.0
3682,140.0,4.0,41.0
3683,141.0,4.0,42.0
3684,142.0,4.0,42.0
3685,143.0,4.0,42.0
3686,144.0,4.0,41.0
3687,145.0,4.0,42.0
3688,146.0,4.0,41.0
3689,147.0,4.0,42.0
3690,148.0,4.0,42.0
3691,149.0,4.0,42.0
3692,150.0,4.0,42.0
3693,151.0,4.0,42.0
3694,152.0,4.0,42.0
3695,153.0,4.0,42.0
3696,154.0,4.0,42.0
3697,155.0,4.0,42.0
3698,156.0,4.0,42.0
3699,157.0,4.0,42.0
3700,158.0,4.0,42.0
3701,159.0,4.0,43.0
3702,160.0,4.0,43.0
3703,161.0,4.0,42.0
3704,162.0,4.0,43.0
3705,163.0,4.0,42.0
3706,164.0,4.0,42.0
3707,165.0,4.0,43.0
3708,166.0,4.0,43.0
3709,167.0,4.0,43.0
3710,168.0,4.0,43.0
3711,169.0,4.0,43.0
3712,170.0,4.0,43.0
3713,171.0,4.0,43.0
3714,172.0,4.0,43.0
3715,173.0,4.0,43.0
3716,174.0,4.0,44.0
3717,175.0,4.0,43.0
3718,176.0,4.0,44.0
3719,177.0,4.0,43.0
3720,178.0,4.0,44.0
3721,179.0,4.0,44.0
3722,180.0,4.0,44.0
3723,181.0,4.0,44.0
3724,182.0,4.0,44.0
3725,183.0,4.0,44.0
3726,184.0,4.0,44.0
3727,185.0,4.0,44.0
3728,186.0,4.0,44.0
3729,187.0,4.0,44.0
3730,188.0,4.0,44.0
3731,189.0,4.0,44.0
3732,190.0,4.0,45.0
3733,191.0,4.0,45.0
3734,192.0,4.0,44.0
3735,193.0,4.0,44.0
3736,194.0,4.0,45.0
3737,195.0,4.0,45.0
3738,196.0,4.0,45.0
3739,197.0,4.0,45.0
3740,198.0,4.0,45.0
3741,199.0,4.0,45.0
3742,200.0,4.0,45.0
3743,201.0,4.0,45.0
3744,202.0,4.0,45.0
3745,203.0,4.0,45.0
3746,204.0,4.0,45.0
3747,205.0,4.0,45.0
3748,206.0,4.0,46.0
3749,207.0,4.0,45.0
3750,208.0,4.0,46.0
3751,209.0,4.0,45.0
3752,210.0,4.0,46.0
3753,211.0,4.0,46.0
3754,212.0,4.0,46.0
3755,213.0,4.0,46.0
3756,214.0,4.0,46.0
3757,215.0,4.0,46.0
3758,216.0,4.0,46.0
3759,217.0,4.0,46.0
3760,218.0,4.0,46.0
3761,219.0,4.0,46.0
3762,220.0,4.0,46.0
3763,221.0,4.0,46.0
3764,222.0,4.0,46.0
3765,223.0,4.0,46.0
3766,224.0,4.0,47.0
3767,225.0,4.0,47.0
3768,226.0,4.0,47.0
3769,227.0,4.0,47.0
3770,228.0,4.0,47.0
3771,229.0,4.0,46.0
3772,230.0,4.0,47.0
3773,231.0,4.0,47.0
3774,232.0,4.0,47.0
3775,233.0,4.0,47.0
3776,234.0,4.0,47.0
3777,235.0,4.0,47.0
3778,236.0,4.0,47.0
3779,237.0,4.0,47.0
3780,238.0,4.0,47.0
3781,239.0,4.0,47.0
3782,240.0,4.0,47.0
3783,241.0,4.0,48.0
3784,242.0,4.0,48.0
3785,243.0,4.0,47.0
3786,244.0,4.0,48.0
3787,245.0,4.0,48.0
3788,246.0,4.0,48.0
3789,247.0,4.0,48.0
3790,248.0,4.0,48.0
3791,249.0,4.0,48.0
3792,250.0,4.0,48.0
3793,251.0,4.0,48.0
3794,252.0,4.0,47.0
3795,253.0,4.0,48.0
3796,254.0,4.0,48.0
3797,255.0,4.0,48.0
3798,256.0,4.0,48.0
3799,257.0,4.0,48.0
3800,258.0,4.0,49.0
3801,259.0,4.0,48.0
3802,260.0,4.0,49.0
3803,261.0,4.0,48.0
3804,262.0,4.0,49.0
3805,263.0,4.0,49.0
3806,264.0,4.0,48.0
3807,265.0,4.0,49.0
3808,266.0,4.0,49.0
3809,267.0,4.0,49.0
3810,268.0,4.0,49.0
3811,269.0,4.0,49.0
3812,270.0,4.0,49.0
3813,271.0,4.0,49.0
3814,272.0,4.0,49.0
3815,273.0,4.0,49.0
3816,274.0,4.0,49.0
3817,275.0,4.0,49.0
3818,276.0,4.0,49.0
3819,277.0,4.0,49.0
3820,278.0,4.0,49.0
3821,279.0,4.0,49.0
3822,280.0,4.0,49.0
3823,281.0,4.0,49.0
3824,282.0,4.0,49.0
3825,283.0,4.0,49.0
3826,284.0,4.0,49.0
3827,285.0,4.0,50.0
3828,286.0,4.0,50.0
3829,287.0,4.0,50.0
3830,288.0,4.0,49.0
3831,289.0,4.0,50.0
3832,290.0,4.0,50.0
3833,291.0,4.0,49.0
3834,292.0,4.0,50.0
3835,293.0,4.0,50.0
3836,294.0,4.0,50.0
3837,295.0,4.0,50.0
3838,296.0,4.0,50.0
3839,297.0,4.0,50.0
3840,298.0,4.0,50.0
3841,299.0,4.0,50.0
3842,300.0,4.0,50.0
3843,301.0,4.0,51.0
3844,302.0,4.0,50.0
3845,303.0,4.0,50.0
3846,304.0,4.0,51.0
3847,305.0,4.0,51.0
3848,306.0,4.0,50.0
3849,307.0,4.0,50.0
3850,308.0,4.0,51.0
3851,309.0,4.0,51.0
3852,310.0,4.0,51.0
3853,311.0,4.0,50.0
3854,312.0,4.0,51.0
3855,313.0,4.0,51.0
3856,314.0,4.0,51.0
3857,315.0,4.0,51.0
3858,316.0,4.0,51.0
3859,317.0,4.0,51.0
3860,318.0,4.0,51.0
3861,319.0,4.0,51.0
3862,320.0,4.0,51.0
3863,321.0,4.0,52.0
3864,322.0,4.0,51.0
3865,323.0,4.0,51.0
3866,324.0,4.0,51.0
3867,325.0,4.0,51.0
3868,326.0,4.0,51.0
3869,327.0,4.0,52.0
3870,328.0,4.0,51.0
3871,329.0,4.0,52.0
3872,330.0,4.0,51.0
3873,331.0,4.0,52.0
3874,332.0,4.0,52.0
3875,333.0,4.0,52.0
3876,334.0,4.0,51.0
3877,335.0,4.0,52.0
3878,336.0,4.0,52.0
3879,337.0,4.0,52.0
3880,338.0,4.0,52.0
3881,339.0,4.0,52.0
3882,340.0,4.0,52.0
3883,341.0,4.0,52.0
3884,342.0,4.0,52.0
3885,343.0,4.0,52.0
3886,344.0,4.0,52.0
3887,345.0,4.0,52.0
3888,346.0,4.0,52.0
3889,347.0,4.0,52.0
3890,348.0,4.0,52.0
3891,349.0,4.0,52.0
3892,350.0,4.0,52.0
3893,351.0,4.0,52.0
3894,352.0,4.0,52.0
3895,353.0,4.0,53.0
3896,354.0,4.0,52.0
3897,355.0,4.0,53.0
3898,356.0,4.0,53.0
3899,357.0,4.0,53.0
3900,358.0,4.0,53.0
3901,359.0,4.0,53.0
3902,360.0,4.0,53.0
3903,361.0,4.0,53.0
3904,362.0,4.0,53.0
3905,363.0,4.0,53.0
3906,364.0,4.0,53.0
3907,365.0,4.0,53.0
3908,366.0,4.0,53.0
3909,367.0,4.0,53.0
3910,368.0,4.0,53.0
3911,369.0,4.0,53.0
3912,370.0,4.0,53.0
3913,371.0,4.0,53.0
3914,372.0,4.0,53.0
3915,373.0,4.0,53.0
3916,374.0,4.0,53.0
3917,375.0,4.0,54.0
3918,376.0,4.0,53.0
3919,377.0,4.0,53.0
3920,378.0,4.0,53.0
3921,379.0,4.0,54.0
3922,380.0,4.0,53.0
3923,381.0,4.0,54.0
3924,382.0,4.0,53.0
3925,383.0,4.0,53.0
3926,384.0,4.0,54.0
3927,385.0,4.0,54.0
3928,386.0,4.0,54.0
3929,387.0,4.0,54.0
3930,388.0,4.0,54.0
3931,389.0,4.0,54.0
3932,390.0,4.0,54.0
3933,391.0,4.0,54.0
3934,392.0,4.0,54.0
3935,393.0,4.0,54.0
3936,394.0,4.0,54.0
3937,395.0,4.0,54.0
3938,396.0,4.0,54.0
3939,397.0,4.0,54.0
3940,398.0,4.0,54.0
3941,399.0,4.0,54.0
3942,400.0,4.0,54.0
3943,401.0,4.0,54.0
3944,402.0,4.0,54.0
3945,403.0,4.0,55.0
3946,404.0,4.0,54.0
3947,405.0,4.0,55.0
3948,406.0,4.0,55.0
3949,407.0,4.0,54.0
3950,408.0,4.0,55.0
3951,409.0,4.0,54.0
3952,410.0,4.0,55.0
3953,411.0,4.0,55.0
3954,412.0,4.0,55.0
3955,413.0,4.0,55.0
3956,414.0,4.0,55.0
3957,415.0,4.0,55.0
3958,416.0,4.0,55.0
3959,417.0,4.0,55.0
3960,418.0,4.0,55.0
3961,419.0,4.0,55.0
3962,420.0,4.0,55.0
3963,421.0,4.0,55.0
3964,422.0,4.0,55.0
3965,423.0,4.0,55.0
3966,424.0,4.0,55.0
3967,425.0,4.0,55.0
3968,426.0,4.0,55.0
3969,427.0,4.0,55.0
3970,428.0,4.0,55.0
3971,429.0,4.0,55.0
3972,430.0,4.0,56.0
3973,431.0,4.0,56.0
3974,432.0,4.0,55.0
3975,433.0,4.0,55.0
3976,434.0,4.0,56.0
3977,435.0,4.0,56.0
3978,436.0,4.0,56.0
3979,437.0,4.0,56.0
3980,438.0,4.0,55.0
3981,439.0,4.0,56.0
3982,440.0,4.0,56.0
3983,441.0,4.0,56.0
3984,442.0,4.0,55.0
3985,443.0,4.0,56.0
3986,444.0,4.0,56.0
3987,445.0,4.0,56.0
3988,446.0,4.0,56.0
3989,447.0,4.0,56.0
3990,448.0,4.0,56.0
3991,449.0,4.0,56.0
3992,450.0,4.0,56.0
3993,451.0,4.0,56.0
3994,452.0,4.0,56.0
3995,453.0,4.0,56.0
3996,454.0,4.0,56.0
3997,455.0,4.0,56.0
3998,456.0,4.0,56.0
3999,457.0,4.0,56.0
4000,458.0,4.0,56.0
4001,459.0,4.0,56.0
4002,460.0,4.0,56.0
4003,461.0,4.0,56.0
4004,462.0,4.0,56.0
4005,463.0,4.0,57.0
4006,464.0,4.0,57.0
4007,465.0,4.0,56.0
4008,466.0,4.0,56.0
4009,467.0,4.0,56.0
4010,468.0,4.0,57.0
4011,469.0,4.0,56.0
4012,470.0,4.0,57.0
4013,472.0,4.0,57.0
4014,473.0,4.0,57.0
4015,474.0,4.0,56.0
4016,475.0,4.0,57.0
4017,476.0,4.0,57.0
4018,477.0,4.0,57.0
4019,478.0,4.0,57.0
4020,479.0,4.0,57.0
4021,480.0,4.0,57.0
4022,481.0,4.0,57.0
4023,482.0,4.0,57.0
4024,483.0,4.0,57.0
4025,484.0,4.0,57.0
4026,485.0,4.0,57.0
4027,486.0,4.0,57.0
4028,487.0,4.0,57.0
4029,488.0,4.0,57.0
4030,489.0,4.0,57.0
4031,490.0,4.0,57.0
4032,491.0,4.0,57.0
4033,492.0,4.0,58.0
4034,493.0,4.0,58.0
4035,494.0,4.0,58.0
4036,495.0,4.0,58.0
4037,496.0,4.0,57.0
4038,497.0,4.0,57.0
4039,498.0,4.0,58.0
4040,499.0,4.0,58.0
4041,500.0,4.0,58.0
4042,501.0,4.0,58.0
4043,502.0,4.0,58.0
4044,503.0,4.0,58.0
4045,504.0,4.0,57.0
4046,505.0,4.0,58.0
4047,506.0,4.0,58.0
4048,507.0,4.0,57.0
4049,508.0,4.0,58.0
4050,509.0,4.0,58.0
4051,510.0,4.0,58.0
4052,511.0,4.0,58.0
4053,512.0,4.0,58.0
4054,513.0,4.0,58.0
4055,514.0,4.0,57.0
4056,515.0,4.0,58.0
4057,516.0,4.0,58.0
4058,517.0,4.0,58.0
4059,518.0,4.0,58.0
4060,519.0,4.0,58.0
4061,520.0,4.0,58.0
4062,521.0,4.0,58.0
4063,522.0,4.0,58.0
4064,523.0,4.0,58.0
4065,524.0,4.0,58.0
4066,525.0,4.0,58.0
4067,526.0,4.0,58.0
4068,527.0,4.0,58.0
4069,528.0,4.0,58.0
4070,529.0,4.0,58.0
4071,530.0,4.0,58.0
4072,531.0,4.0,58.0
4073,532.0,4.0,58.0
4074,533.0,4.0,58.0
4075,534.0,4.0,59.0
4076,535.0,4.0,59.0
4077,536.0,4.0,58.0
4078,537.0,4.0,59.0
4079,538.0,4.0,59.0
4080,539.0,4.0,59.0
4081,540.0,4.0,59.0
4082,541.0,4.0,59.0
4083,542.0,4.0,58.0
4084,543.0,4.0,59.0
4085,544.0,4.0,59.0
4086,545.0,4.0,59.0
4087,546.0,4.0,59.0
4088,547.0,4.0,59.0
4089,548.0,4.0,59.0
4090,549.0,4.0,59.0
4091,550.0,4.0,59.0
4092,551.0,4.0,59.0
4093,552.0,4.0,59.0
4094,553.0,4.0,59.0
4095,554.0,4.0,59.0
4096,555.0,4.0,59.0
4097,556.0,4.0,59.0
4098,557.0,4.0,59.0
4099,558.0,4.0,59.0
4100,559.0,4.0,59.0
4101,560.0,4.0,59.0
4102,561.0,4.0,59.0
4103,562.0,4.0,60.0
4104,563.0,4.0,59.0
4105,564.0,4.0,59.0
4106,565.0,4.0,59.0
4107,566.0,4.0,59.0
4108,567.0,4.0,60.0
4109,568.0,4.0,59.0
4110,569.0,4.0,59.0
4111,570.0,4.0,59.0
4112,571.0,4.0,60.0
4113,572.0,4.0,60.0
4114,573.0,4.0,59.0
4115,574.0,4.0,60.0
4116,575.0,4.0,60.0
4117,576.0,4.0,60.0
4118,577.0,4.0,59.0
4119,578.0,4.0,60.0
4120,579.0,4.0,59.0
4121,580.0,4.0,59.0
4122,581.0,4.0,60.0
4123,582.0,4.0,60.0
4124,583.0,4.0,60.0
4125,584.0,4.0,60.0
4126,585.0,4.0,60.0
4127,586.0,4.0,60.0
4128,587.0,4.0,60.0
4129,588.0,4.0,60.0
4130,589.0,4.0,60.0
4131,590.0,4.0,60.0
4132,591.0,4.0,60.0
4133,592.0,4.0,60.0
4134,593.0,4.0,60.0
4135,594.0,4.0,60.0
4136,595.0,4.0,60.0
4137,596.0,4.0,60.0
4138,597.0,4.0,60.0
4139,598.0,4.0,60.0
4140,599.0,4.0,60.0
4141,600.0,4.0,60.0
